,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
24840,44,3,0,3,0,0,0,0,7,4,869,1,999,0,0,1
24841,31,9,0,0,0,1,0,0,5,4,788,2,999,0,0,0
24842,39,7,0,3,0,0,0,0,5,2,11,8,999,0,0,0
24843,56,0,0,0,2,0,0,1,5,4,247,2,999,0,0,0
24844,52,2,0,2,2,1,0,0,7,6,412,1,999,0,0,0
24845,29,0,0,3,0,0,1,1,5,4,125,1,999,0,0,0
24846,36,0,2,3,0,0,0,1,7,6,470,2,999,0,0,0
24847,34,6,0,4,0,0,0,0,11,5,96,2,999,0,0,0
24848,32,3,2,3,0,0,0,0,11,4,421,1,999,0,0,0
24849,39,5,0,3,0,1,0,0,11,5,116,2,999,0,0,0
24850,50,0,0,2,2,1,0,1,6,6,91,1,999,0,0,0
24851,29,9,1,3,0,0,0,0,10,2,92,1,999,0,0,0
24852,24,5,2,3,0,0,0,1,5,5,486,2,999,0,0,0
24853,31,0,0,0,0,0,0,1,7,3,280,6,999,0,0,0
24854,36,8,0,1,0,1,0,0,11,3,267,2,999,0,0,0
24855,53,8,0,1,0,1,0,1,5,5,209,3,999,0,0,0
24856,53,6,0,0,0,1,0,0,7,5,144,1,999,0,0,0
24857,44,0,2,2,2,1,1,1,5,2,177,1,999,0,0,0
24858,57,0,0,3,2,1,0,0,7,6,572,1,999,0,0,1
24859,44,8,0,4,0,0,0,0,4,6,65,1,999,1,1,0
24860,31,5,2,4,0,1,0,1,6,6,202,2,999,0,0,0
24861,47,3,2,1,0,1,0,0,6,4,156,3,999,0,0,0
24862,34,10,1,2,0,0,0,0,11,4,73,1,999,0,0,0
24863,41,3,1,1,0,0,0,0,8,2,115,4,999,0,0,0
24864,43,3,0,1,0,0,0,0,4,5,522,4,999,0,0,1
24865,55,5,0,3,0,1,1,0,4,2,691,1,999,0,0,1
24866,51,0,0,4,2,1,0,0,5,3,273,1,999,0,0,0
24867,30,5,2,3,0,0,1,0,7,4,237,1,999,0,0,0
24868,53,6,0,4,0,1,0,1,5,2,25,1,999,0,0,0
24869,48,5,1,0,0,2,2,0,5,5,67,7,999,0,0,0
24870,40,0,0,5,0,1,1,1,5,2,155,1,999,0,0,0
24871,48,3,2,1,0,0,0,0,7,3,196,4,999,0,0,0
24872,29,3,0,1,0,0,0,0,12,2,77,3,999,1,1,0
24873,49,3,0,1,0,1,0,0,8,4,87,1,999,0,0,0
24874,50,0,0,2,2,1,1,0,7,2,140,4,999,0,0,0
24875,53,0,0,6,2,1,0,1,6,5,232,2,999,0,0,0
24876,32,6,2,3,0,0,0,0,8,2,111,5,999,0,0,0
24877,30,6,2,4,0,1,0,0,8,5,55,4,999,0,0,0
24878,58,7,0,6,2,1,0,0,8,5,157,5,999,0,0,0
24879,36,6,2,4,0,1,0,0,6,6,126,2,3,1,2,1
24880,47,1,0,4,0,1,0,0,5,2,69,1,999,0,0,0
24881,55,8,0,0,0,1,0,1,7,6,106,3,999,0,0,0
24882,36,3,1,1,0,0,1,0,8,4,623,2,6,2,2,1
24883,58,2,0,2,0,0,0,0,7,3,139,2,999,0,0,0
24884,56,2,1,3,0,1,0,0,7,5,11,10,999,0,0,0
24885,54,0,0,5,2,0,0,1,5,6,67,2,999,0,0,0
24886,45,3,0,3,2,1,1,0,8,6,111,1,999,0,0,0
24887,55,3,1,5,2,0,0,0,5,2,178,2,999,0,0,0
24888,36,9,0,1,2,2,2,0,3,6,95,2,999,1,1,1
24889,56,6,0,4,0,0,0,0,7,6,196,2,999,0,0,0
24890,46,0,0,0,0,1,0,0,5,2,98,2,999,1,1,0
24891,54,0,2,2,2,2,2,1,5,6,824,2,999,0,0,0
24892,29,0,0,6,0,0,1,0,5,3,455,1,999,0,0,0
24893,31,0,0,0,0,1,1,1,5,6,233,1,999,0,0,0
24894,32,0,1,0,0,1,0,0,7,3,146,4,999,0,0,0
24895,46,9,1,4,2,1,0,0,7,2,221,8,999,0,0,0
24896,40,3,1,3,0,1,1,1,9,4,21,1,999,1,1,0
24897,55,1,0,4,0,0,0,0,10,2,116,1,999,0,0,0
24898,40,0,2,0,0,2,2,0,11,4,245,4,999,0,0,0
24899,32,0,0,6,0,1,0,1,5,6,165,3,999,0,0,0
24900,48,3,1,1,0,0,0,0,5,2,17,5,999,1,1,0
24901,32,6,2,3,0,1,0,0,8,6,85,2,999,0,0,0
24902,45,3,0,1,0,1,0,0,8,4,314,5,999,0,0,0
24903,39,0,0,2,0,0,1,1,5,6,534,1,999,0,0,0
24904,51,8,0,1,0,1,0,0,5,2,131,2,999,4,1,0
24905,44,0,2,6,0,0,0,1,6,6,247,3,999,0,0,0
24906,33,6,0,4,2,1,0,0,8,4,31,1,999,0,0,0
24907,42,0,0,2,0,0,0,0,5,3,360,1,999,0,0,0
24908,38,0,0,2,2,1,0,1,5,3,118,1,999,0,0,0
24909,52,7,0,2,2,1,0,1,5,3,81,1,999,0,0,0
24910,52,0,0,2,2,0,0,1,5,6,711,1,999,0,0,0
24911,31,0,0,0,2,0,0,0,7,3,243,4,999,0,0,0
24912,36,6,0,4,0,1,1,1,6,2,37,1,999,0,0,0
24913,66,2,0,2,0,1,1,1,8,4,82,3,999,3,1,0
24914,41,6,1,4,0,1,0,0,4,5,834,1,999,0,0,1
24915,37,6,1,4,0,1,1,0,8,2,63,3,999,0,0,0
24916,53,2,1,4,0,0,0,0,8,2,119,3,999,0,0,0
24917,26,3,2,1,0,2,2,0,4,5,176,1,999,0,0,0
24918,36,3,2,3,0,1,0,1,6,2,32,2,999,0,0,0
24919,34,8,2,1,0,1,0,0,5,6,175,2,999,0,0,0
24920,24,3,2,1,0,0,0,0,6,6,255,2,999,0,0,1
24921,55,1,0,1,0,0,0,0,11,6,252,1,999,0,0,0
24922,49,3,2,1,0,0,0,0,5,3,362,1,999,1,1,0
24923,55,0,0,4,0,1,0,0,8,4,252,3,999,0,0,0
24924,36,5,1,3,0,0,0,0,7,4,532,2,999,0,0,1
24925,29,0,2,2,2,1,0,0,5,6,340,2,999,1,1,0
24926,34,5,2,3,0,0,0,1,6,3,306,2,999,0,0,0
24927,31,3,0,1,0,0,0,1,7,2,211,2,999,0,0,0
24928,38,9,1,1,0,1,0,1,5,4,152,3,999,0,0,0
24929,39,0,0,0,2,0,0,1,6,5,207,1,999,0,0,0
24930,50,0,0,2,0,1,0,0,5,3,392,1,999,0,0,1
24931,56,11,0,3,0,1,1,1,5,2,290,3,999,1,1,0
24932,56,8,0,4,0,0,0,0,11,2,74,2,999,1,1,0
24933,34,6,0,4,0,0,0,0,8,2,126,2,999,0,0,0
24934,26,0,2,0,0,1,0,0,7,3,109,1,999,0,0,0
24935,41,3,0,3,0,0,0,1,5,4,249,2,999,0,0,0
24936,45,3,0,1,0,0,1,0,11,4,158,1,999,1,1,0
24937,60,3,0,5,0,1,0,0,5,4,762,1,6,2,2,1
24938,35,0,0,0,0,0,0,0,5,6,349,1,999,0,0,0
24939,57,3,0,3,0,1,0,0,8,2,91,1,999,0,0,0
24940,36,6,0,4,0,1,0,0,5,4,731,1,10,1,2,1
24941,44,3,0,2,2,0,0,1,5,2,49,2,999,0,0,0
24942,34,7,2,3,0,1,0,0,11,3,581,4,999,0,0,0
24943,40,3,2,4,2,0,1,1,6,6,36,4,999,0,0,0
24944,57,6,0,1,0,0,0,0,5,2,200,6,999,1,1,0
24945,32,6,2,1,0,0,0,1,5,6,195,1,999,0,0,0
24946,33,4,0,3,0,0,0,0,7,4,622,2,999,0,0,0
24947,29,9,0,4,0,1,0,0,11,3,170,2,999,0,0,0
24948,29,6,0,1,0,0,0,0,7,5,5,23,999,0,0,0
24949,36,0,0,3,0,0,0,1,5,5,268,1,999,0,0,0
24950,41,0,0,2,2,1,0,1,7,6,742,1,999,0,0,0
24951,48,3,0,5,2,0,0,0,11,3,67,1,999,0,0,0
24952,23,4,2,3,0,0,0,0,8,2,80,1,999,0,0,0
24953,45,3,2,3,0,1,0,0,5,3,305,2,999,0,0,0
24954,57,3,0,1,0,2,2,0,10,4,229,2,3,2,2,1
24955,50,6,0,3,2,0,0,0,8,3,679,1,999,0,0,0
24956,35,6,2,5,0,0,0,0,5,5,745,1,999,1,1,1
24957,36,5,0,3,0,0,0,1,5,3,168,2,999,0,0,0
24958,33,3,2,1,0,0,0,0,8,3,247,9,999,0,0,0
24959,42,6,0,4,0,1,1,0,5,5,50,2,999,0,0,0
24960,38,2,2,6,2,0,0,0,7,3,129,2,999,0,0,0
24961,33,8,2,1,0,1,0,0,7,2,400,3,999,0,0,0
24962,28,5,2,5,0,0,0,0,5,3,466,2,999,1,1,0
24963,46,6,1,1,2,1,0,1,7,6,1946,4,999,0,0,1
24964,32,8,0,1,0,0,0,0,11,6,51,2,999,0,0,0
24965,43,6,2,4,2,1,0,1,7,4,39,7,999,0,0,0
24966,54,8,0,3,0,0,0,0,8,4,171,3,999,1,1,0
24967,34,0,0,0,2,0,0,1,6,6,120,2,999,0,0,0
24968,54,8,0,1,0,1,0,0,4,5,85,1,999,0,0,0
24969,35,0,0,0,0,1,0,0,5,3,74,3,999,0,0,0
24970,28,6,2,3,0,1,0,0,7,3,445,2,999,0,0,0
24971,48,6,1,4,0,0,0,1,6,2,204,5,999,0,0,0
24972,51,0,0,0,2,0,0,1,6,4,119,1,999,0,0,0
24973,37,5,0,3,0,1,0,1,5,3,522,1,999,0,0,0
24974,47,6,0,4,0,0,0,0,8,3,364,1,999,0,0,0
24975,45,3,0,3,0,1,0,0,8,6,130,2,999,0,0,0
24976,29,4,2,3,0,0,0,0,12,4,390,1,999,0,0,0
24977,27,6,2,4,0,0,0,0,7,2,357,3,999,0,0,0
24978,33,0,0,0,0,1,0,1,5,6,50,3,999,0,0,0
24979,48,6,1,4,0,1,0,0,7,5,108,2,999,0,0,0
24980,32,9,0,0,0,2,2,1,5,2,128,3,999,0,0,0
24981,32,3,2,1,0,0,0,0,8,5,356,1,999,0,0,0
24982,24,4,2,3,0,1,1,0,5,4,66,1,999,1,1,0
24983,53,3,2,1,0,0,1,0,4,5,586,2,999,0,0,0
24984,33,3,2,3,0,0,0,0,5,6,57,11,999,0,0,0
24985,56,0,0,5,0,0,0,0,8,2,160,3,999,0,0,0
24986,28,5,0,3,0,1,0,0,7,3,333,1,999,0,0,0
24987,49,6,1,5,0,0,0,0,10,5,56,1,999,2,1,0
24988,32,3,2,1,0,0,0,0,11,2,85,2,999,0,0,0
24989,55,6,3,5,2,0,0,1,6,5,667,3,999,0,0,0
24990,47,8,0,0,0,0,0,0,11,4,169,1,999,0,0,0
24991,56,3,2,1,0,0,0,0,3,4,193,1,5,1,2,1
24992,34,3,2,3,0,0,0,1,6,6,267,3,999,0,0,0
24993,32,0,2,3,0,1,1,0,5,3,202,2,999,0,0,0
24994,29,5,2,3,0,1,0,0,7,2,113,4,999,0,0,0
24995,41,5,0,3,0,0,0,1,6,3,366,1,999,0,0,0
24996,30,3,2,1,0,1,0,0,8,2,39,1,999,0,0,0
24997,44,7,0,4,0,1,1,1,6,6,47,2,999,0,0,0
24998,58,0,0,5,0,1,0,1,6,6,29,3,999,0,0,0
24999,29,3,2,1,0,1,0,0,5,4,215,3,999,1,1,0
25000,41,0,0,2,0,1,1,0,5,4,389,2,999,0,0,0
25001,55,11,0,1,0,0,0,0,8,4,363,1,999,0,0,0
25002,56,5,1,3,0,0,1,1,7,3,150,1,999,0,0,0
25003,26,4,2,5,0,1,1,0,9,5,733,1,3,1,2,1
25004,47,1,0,1,0,1,0,1,6,2,580,3,999,0,0,0
25005,47,8,0,0,0,1,0,0,11,3,709,2,999,0,0,1
25006,24,6,0,5,0,1,0,1,7,3,114,3,999,0,0,0
25007,45,0,0,2,0,1,0,0,8,3,198,1,999,0,0,0
25008,41,3,0,3,2,0,0,1,6,2,118,3,999,0,0,0
25009,30,3,2,1,0,1,0,1,5,2,140,2,999,0,0,0
25010,34,8,0,1,0,0,0,0,11,4,363,2,999,0,0,0
25011,44,6,1,4,0,0,0,0,8,4,57,2,999,0,0,0
25012,47,5,1,3,0,0,0,1,5,2,143,1,999,0,0,0
25013,29,9,2,3,0,0,0,0,4,4,217,2,999,0,0,0
25014,40,0,1,0,0,0,0,1,6,5,575,1,999,0,0,0
25015,31,6,2,4,0,1,0,0,11,5,16,9,999,0,0,0
25016,64,2,0,2,0,2,2,1,12,4,137,8,999,0,0,0
25017,47,0,1,2,0,1,1,1,6,6,9,18,999,0,0,0
25018,37,6,0,4,2,1,1,0,7,3,177,1,999,0,0,0
25019,35,3,0,1,0,1,0,0,7,4,287,2,999,1,1,1
25020,31,3,0,3,2,1,1,1,6,4,135,2,999,0,0,0
25021,60,0,0,2,0,1,0,0,8,5,187,2,999,0,0,0
25022,32,6,0,4,0,0,0,0,11,5,147,2,999,0,0,0
25023,25,0,2,0,0,0,1,0,7,5,151,2,999,0,0,0
25024,46,0,0,2,0,0,1,1,5,5,599,2,999,0,0,0
25025,56,6,0,3,0,0,0,0,4,2,119,2,999,0,0,0
25026,23,5,2,3,0,2,2,0,7,4,1300,3,999,0,0,0
25027,45,1,0,1,2,1,1,1,7,3,379,3,999,0,0,0
25028,31,5,2,3,0,0,0,0,5,6,293,2,999,0,0,1
25029,33,3,0,3,0,1,0,0,11,3,273,1,999,1,1,0
25030,30,7,0,4,0,1,0,0,5,3,98,5,999,0,0,0
25031,30,8,1,3,0,0,1,1,5,4,149,1,999,0,0,0
25032,22,0,2,0,0,1,1,0,7,2,848,1,999,0,0,1
25033,50,7,0,1,0,0,0,0,11,2,223,2,999,0,0,0
25034,38,3,2,3,0,1,0,0,5,3,324,2,999,0,0,0
25035,44,8,0,1,0,0,0,0,9,4,210,1,3,3,2,1
25036,32,1,2,1,0,1,1,0,11,5,74,2,999,1,1,0
25037,24,3,2,0,0,1,0,1,5,6,12,6,999,0,0,0
25038,31,8,0,3,0,0,0,1,5,6,385,7,999,0,0,0
25039,36,8,1,1,0,1,0,0,9,3,337,1,6,1,2,1
25040,36,5,0,3,0,1,0,1,5,3,128,2,999,0,0,0
25041,30,3,0,1,0,1,0,1,6,4,299,1,999,0,0,0
25042,44,3,0,3,0,0,0,1,5,4,83,3,999,0,0,0
25043,35,6,2,3,0,1,0,0,8,2,87,2,999,0,0,0
25044,40,6,0,4,0,1,0,1,5,4,327,3,999,0,0,0
25045,57,2,2,3,0,1,1,1,5,2,507,1,999,0,0,0
25046,40,3,0,3,0,1,0,1,6,3,406,3,999,0,0,0
25047,28,5,2,3,0,0,0,0,7,5,465,2,999,0,0,0
25048,48,3,2,1,0,1,0,0,8,5,408,1,999,0,0,0
25049,36,3,0,1,0,1,1,0,8,2,246,3,999,0,0,0
25050,32,4,0,4,0,1,0,0,8,2,540,2,999,0,0,0
25051,31,6,2,1,0,1,0,0,5,3,145,1,999,0,0,0
25052,43,3,2,3,0,1,0,0,5,5,304,1,999,0,0,0
25053,30,0,0,0,0,1,0,1,6,5,52,1,999,0,0,0
25054,34,8,2,1,0,0,1,0,5,6,662,4,999,0,0,1
25055,32,0,0,2,2,1,0,0,11,5,292,2,999,1,1,0
25056,38,6,0,1,0,1,1,0,3,3,113,1,999,1,1,0
25057,48,0,0,6,2,1,0,0,5,4,282,4,999,0,0,0
25058,57,0,0,2,2,1,0,0,7,2,769,3,999,0,0,0
25059,57,2,0,5,2,1,0,1,5,6,529,4,999,0,0,0
25060,35,6,0,4,0,1,1,0,8,2,882,4,999,0,0,1
25061,59,5,1,6,0,1,0,0,5,3,318,1,999,0,0,0
25062,37,0,2,6,2,0,0,1,6,5,27,8,999,0,0,0
25063,30,6,2,4,0,0,0,1,5,5,584,2,999,0,0,0
25064,47,1,0,1,0,0,1,1,6,2,180,1,999,0,0,0
25065,32,0,0,2,0,0,0,0,4,5,772,2,999,1,1,0
25066,32,3,2,1,0,0,0,1,7,4,85,5,999,0,0,0
25067,55,3,0,3,0,0,0,0,11,6,148,1,999,0,0,0
25068,32,6,2,1,0,0,0,0,5,6,457,1,999,0,0,0
25069,42,6,0,3,0,1,0,0,4,5,163,1,999,0,0,1
25070,48,7,0,0,2,1,0,1,5,3,289,2,999,0,0,0
25071,64,10,0,5,0,0,0,0,8,3,275,1,999,0,0,0
25072,47,3,1,3,0,0,0,0,11,3,352,1,999,0,0,0
25073,35,6,0,4,0,0,1,0,8,2,463,2,999,0,0,0
25074,48,0,0,5,2,1,1,1,6,3,127,2,999,0,0,0
25075,41,1,1,1,0,1,0,1,5,5,234,1,999,0,0,0
25076,40,8,0,1,0,0,1,0,8,3,454,3,999,0,0,0
25077,49,7,0,1,2,1,1,0,11,6,198,1,999,0,0,0
25078,48,3,2,1,0,1,1,1,7,3,265,4,999,0,0,0
25079,30,5,2,1,0,1,0,0,7,2,195,1,999,0,0,0
25080,46,3,0,3,0,1,0,1,6,4,95,1,999,0,0,0
25081,30,6,2,1,0,1,0,0,6,6,166,2,999,0,0,1
25082,32,0,0,2,2,0,0,0,7,5,360,17,999,0,0,0
25083,31,1,0,1,0,1,0,0,7,6,94,2,999,0,0,0
25084,35,5,0,0,0,0,1,1,6,5,98,1,999,0,0,0
25085,42,3,1,4,0,0,0,0,5,5,37,2,999,1,1,0
25086,28,5,1,3,2,0,1,0,7,6,278,2,999,0,0,1
25087,24,5,2,3,0,0,0,0,5,5,47,1,999,1,1,0
25088,50,6,2,1,2,0,0,0,7,3,86,2,999,0,0,0
25089,58,0,0,5,2,1,1,0,8,6,48,2,999,0,0,0
25090,50,3,0,1,0,0,0,0,8,5,407,2,999,0,0,0
25091,27,4,2,3,0,1,0,0,3,5,80,4,999,0,0,1
25092,34,0,0,0,0,0,0,1,6,6,302,2,999,0,0,0
25093,52,3,0,1,0,0,0,0,8,2,79,3,999,0,0,0
25094,51,0,0,2,2,0,0,0,5,2,214,2,999,1,1,0
25095,31,0,2,0,0,1,0,1,9,2,5,1,999,0,0,0
25096,37,0,0,2,2,1,0,0,7,6,97,3,999,0,0,0
25097,50,5,1,2,2,1,0,1,6,2,168,4,999,0,0,0
25098,56,6,0,0,0,1,0,1,5,4,52,2,999,0,0,0
25099,28,6,2,4,0,0,1,0,8,4,162,1,3,1,2,0
25100,33,9,0,1,0,0,0,0,8,6,247,2,999,0,0,0
25101,28,0,0,6,2,1,0,1,5,6,428,7,999,0,0,0
25102,32,5,2,3,0,1,0,0,5,4,53,1,999,1,1,0
25103,26,5,1,6,0,0,0,1,5,4,281,15,999,0,0,0
25104,34,3,0,0,0,0,0,1,6,5,238,1,999,0,0,0
25105,56,5,1,3,2,1,0,0,7,2,761,8,999,0,0,0
25106,31,6,2,4,0,1,0,0,4,2,199,6,999,0,0,0
25107,36,3,2,3,0,1,1,1,11,6,661,1,999,0,0,0
25108,42,8,0,1,0,0,0,1,5,4,109,3,999,0,0,0
25109,52,1,0,1,0,1,0,0,4,4,126,1,999,2,1,0
25110,39,8,1,1,0,1,0,1,5,3,197,2,999,0,0,0
25111,30,0,0,0,0,1,0,0,5,2,1038,1,999,1,1,1
25112,45,0,1,0,0,1,0,0,11,4,384,1,999,1,1,0
25113,53,6,0,5,0,1,0,1,5,3,241,2,999,0,0,0
25114,36,5,0,3,2,0,0,1,5,5,291,2,999,0,0,0
25115,49,3,1,3,0,1,0,1,6,2,122,2,999,0,0,0
25116,52,1,0,1,2,1,1,1,11,4,248,3,999,0,0,0
25117,31,3,2,1,0,1,0,0,8,4,127,1,999,0,0,0
25118,38,0,1,6,0,1,0,1,6,4,60,6,999,0,0,0
25119,42,5,0,3,0,0,0,1,6,2,217,4,999,0,0,0
25120,31,4,2,5,2,0,1,0,4,5,246,1,999,1,1,0
25121,34,7,0,1,0,1,0,0,11,4,905,1,999,1,1,0
25122,32,10,3,1,0,1,1,1,5,5,221,2,999,0,0,0
25123,56,0,0,2,2,1,0,0,7,6,508,1,999,0,0,0
25124,36,1,0,3,0,1,0,1,11,2,104,1,999,0,0,0
25125,39,3,0,3,2,1,0,0,3,3,265,1,999,1,1,0
25126,46,6,1,4,0,0,0,0,7,4,187,3,999,0,0,0
25127,52,1,2,1,2,1,0,0,11,2,77,2,999,0,0,0
25128,33,8,0,1,0,1,0,0,5,2,259,2,999,0,0,0
25129,37,8,2,1,0,1,0,0,7,3,188,3,999,0,0,0
25130,39,0,0,6,0,1,0,1,6,4,52,2,999,0,0,0
25131,65,2,0,2,0,1,0,0,8,3,197,2,999,1,1,0
25132,37,3,0,1,2,1,0,0,7,4,163,1,999,0,0,0
25133,39,6,0,1,2,1,0,0,8,5,76,1,999,0,0,0
25134,48,8,0,1,0,1,0,1,5,4,353,3,999,0,0,0
25135,34,3,2,1,0,1,0,0,8,2,382,3,999,0,0,0
25136,32,6,1,4,0,1,0,1,5,4,70,2,999,0,0,0
25137,49,8,1,1,0,0,0,1,5,6,170,7,999,0,0,0
25138,40,0,0,2,2,0,0,1,5,5,144,5,999,0,0,0
25139,58,3,1,1,0,1,0,1,8,5,688,6,999,0,0,0
25140,64,2,0,3,0,0,0,0,11,2,146,1,3,1,2,1
25141,44,5,0,2,2,1,0,0,8,3,227,2,999,0,0,0
25142,39,3,1,0,0,1,0,0,7,2,79,2,999,0,0,0
25143,33,1,2,1,0,0,0,0,5,5,197,1,999,0,0,0
25144,28,6,0,0,0,1,0,1,7,2,105,2,999,0,0,0
25145,48,3,0,1,0,1,0,0,8,4,113,2,999,0,0,0
25146,33,7,0,1,0,1,0,1,5,3,50,1,999,0,0,0
25147,43,8,0,1,0,0,0,0,8,4,104,2,999,0,0,0
25148,55,6,1,4,2,1,0,0,8,3,80,1,999,0,0,0
25149,45,0,0,2,0,1,0,1,5,4,204,1,999,0,0,0
25150,49,3,0,3,0,0,0,0,7,6,366,2,999,0,0,0
25151,33,3,0,1,0,0,0,0,4,4,441,1,999,0,0,1
25152,35,8,0,1,0,1,0,0,11,2,63,2,999,0,0,0
25153,41,8,0,6,2,1,0,0,11,2,264,4,999,0,0,0
25154,77,2,1,2,0,0,0,0,5,3,393,1,999,0,0,1
25155,33,3,2,1,0,1,1,0,8,2,174,4,999,0,0,0
25156,48,3,0,3,0,0,1,1,6,3,183,4,999,0,0,0
25157,40,9,0,2,2,1,0,1,5,3,146,1,999,0,0,0
25158,34,5,2,0,0,0,0,1,5,2,730,2,999,0,0,0
25159,41,1,0,1,2,1,0,1,5,2,239,3,999,0,0,0
25160,36,6,0,4,2,1,0,0,8,5,125,1,999,0,0,0
25161,28,7,0,4,0,0,0,1,5,2,258,1,999,0,0,0
25162,30,3,2,1,0,1,1,0,7,2,151,2,999,0,0,0
25163,43,8,1,1,0,1,0,0,8,2,269,1,999,0,0,0
25164,35,6,0,4,0,0,0,1,5,6,274,8,999,0,0,0
25165,31,6,1,1,0,0,1,0,8,6,180,1,999,0,0,0
25166,32,0,1,6,2,1,0,0,7,4,97,2,999,0,0,0
25167,33,3,0,3,0,0,1,1,5,2,50,1,999,0,0,0
25168,39,6,0,1,2,0,0,0,8,5,64,2,999,0,0,0
25169,55,2,0,3,0,1,0,0,5,3,228,1,999,0,0,0
25170,35,6,0,0,0,0,0,1,5,6,433,1,999,0,0,0
25171,27,3,2,3,0,0,0,1,5,4,444,1,999,0,0,0
25172,38,6,2,3,2,0,1,0,8,3,100,3,999,0,0,0
25173,50,2,0,2,0,1,0,1,6,2,35,6,999,0,0,0
25174,52,3,0,3,0,1,0,0,8,3,231,4,999,0,0,0
25175,53,7,2,1,0,0,1,0,11,5,61,2,999,1,1,0
25176,32,5,0,2,2,0,0,0,7,2,322,3,999,0,0,0
25177,34,0,0,6,2,1,0,1,5,4,175,2,999,0,0,0
25178,56,10,0,5,2,1,0,1,5,6,174,15,999,0,0,0
25179,59,2,0,3,0,0,0,0,8,4,292,2,999,0,0,0
25180,31,3,2,3,0,0,0,0,11,2,560,2,999,0,0,0
25181,32,3,2,3,0,1,0,0,11,2,128,2,999,1,1,0
25182,53,0,0,2,2,1,0,0,4,2,583,2,999,1,1,1
25183,50,8,2,1,0,1,0,0,11,3,600,2,999,1,1,0
25184,56,10,2,0,0,0,0,0,7,2,102,2,999,0,0,0
25185,41,3,0,1,0,1,0,0,9,2,97,1,999,0,0,0
25186,56,1,1,1,0,0,0,0,4,4,202,2,999,0,0,0
25187,33,0,0,6,2,0,0,0,5,4,320,1,999,0,0,0
25188,39,0,2,2,0,0,0,0,5,5,93,1,999,0,0,0
25189,52,0,2,0,2,1,0,0,11,3,77,3,999,0,0,0
25190,39,6,1,4,0,1,0,0,5,4,597,1,999,0,0,1
25191,56,0,1,6,2,0,0,1,7,2,1037,3,999,0,0,0
25192,50,3,1,0,0,1,0,0,11,3,128,2,999,0,0,0
25193,43,5,0,3,2,0,0,1,6,2,178,2,999,0,0,0
25194,32,0,0,0,0,0,0,1,5,4,490,1,999,0,0,0
25195,41,6,2,1,0,1,0,0,8,3,87,3,999,0,0,0
25196,56,5,2,2,2,1,0,0,5,2,480,2,999,0,0,0
25197,42,1,0,1,0,1,0,0,11,6,58,1,999,1,1,0
25198,33,5,0,0,0,0,0,0,5,3,584,2,999,0,0,0
25199,35,3,1,1,0,2,2,1,5,3,179,1,999,0,0,0
25200,35,4,2,5,2,0,0,0,7,4,103,2,999,0,0,0
25201,29,6,2,4,0,1,0,0,5,2,245,1,999,0,0,0
25202,24,3,2,3,0,2,2,0,7,3,176,4,999,0,0,0
25203,38,8,0,1,0,1,0,0,11,4,64,1,999,1,1,0
25204,33,0,2,2,0,2,2,0,7,2,84,3,999,0,0,0
25205,45,8,0,1,0,1,0,0,8,4,113,2,999,0,0,0
25206,34,3,2,1,0,1,0,0,8,5,259,3,999,0,0,0
25207,34,3,2,1,0,0,0,0,7,3,149,4,999,0,0,0
25208,29,1,0,4,0,0,0,0,7,5,227,1,999,0,0,0
25209,38,3,2,1,0,0,0,0,6,3,103,1,999,0,0,0
25210,71,2,2,5,0,1,0,0,4,6,188,3,999,0,0,1
25211,51,0,0,1,0,0,0,0,5,6,153,4,999,2,1,0
25212,47,0,2,0,2,0,0,0,5,4,159,1,999,0,0,0
25213,31,6,2,5,0,1,0,0,8,2,428,2,9,3,2,1
25214,56,3,0,1,0,0,0,0,11,6,808,2,999,0,0,1
25215,28,5,2,3,0,0,0,0,5,4,649,2,999,0,0,1
25216,38,6,0,4,0,1,0,1,5,5,82,1,999,0,0,0
25217,48,3,1,3,0,1,0,0,11,2,309,1,999,0,0,0
25218,22,0,0,0,0,0,0,0,7,6,102,2,999,0,0,0
25219,36,5,1,1,0,0,0,1,6,3,198,1,999,0,0,0
25220,37,5,0,3,0,1,1,1,5,4,521,3,999,0,0,1
25221,51,8,0,1,2,1,0,0,7,4,180,1,999,0,0,0
25222,40,9,2,2,0,0,0,0,6,3,459,2,999,0,0,0
25223,51,6,0,3,0,1,0,0,8,4,360,4,999,0,0,0
25224,27,3,2,1,0,1,0,0,8,3,168,1,999,0,0,0
25225,51,6,0,0,0,0,0,1,6,6,302,1,999,0,0,1
25226,35,3,0,3,0,1,0,0,5,3,124,2,999,0,0,0
25227,52,3,0,1,0,1,0,0,8,3,250,1,999,0,0,0
25228,32,8,0,1,0,1,0,0,6,2,54,3,999,0,0,0
25229,70,3,0,2,0,0,0,0,9,3,111,1,3,1,2,0
25230,51,6,1,3,0,0,1,0,4,5,306,2,999,0,0,1
25231,26,0,2,0,0,1,1,1,7,4,224,1,999,0,0,0
25232,49,8,0,1,0,1,0,0,4,5,387,1,999,0,0,1
25233,44,6,0,4,0,0,0,0,8,5,82,2,999,0,0,0
25234,59,1,0,1,2,0,0,1,6,6,19,1,999,0,0,0
25235,37,11,0,6,2,0,0,0,5,4,322,2,999,1,1,0
25236,48,0,0,4,0,1,0,0,7,5,49,16,999,0,0,0
25237,29,6,2,4,0,0,0,0,8,3,168,2,999,0,0,0
